om,yr,mo,dy,date,time,tz,st,stf,stn,f
571043,2015,6,6,2015-06-06,17:40:00,3,UT,49,0,EF-0
588555,2015,6,7,2015-06-07,00:11:00,3,IA,19,0,EF-0
575683,2015,6,7,2015-06-07,00:15:00,3,IA,19,0,EF-0
588559,2015,6,7,2015-06-07,00:18:00,3,IA,19,0,EF-0
575684,2015,6,7,2015-06-07,00:41:00,3,IA,19,0,EF-1
582246,2015,6,7,2015-06-07,15:28:00,3,IN,18,0,EF-0
582259,2015,6,7,2015-06-07,15:37:00,3,IN,18,0,EF-0
588432,2015,6,7,2015-06-07,16:31:00,3,IN,18,0,EF-1
578696,2015,6,7,2015-06-07,19:22:00,3,IL,17,0,EF-0
578698,2015,6,7,2015-06-07,20:03:00,3,IL,17,0,EF-0
570576,2015,6,8,2015-06-08,13:40:00,3,PA,42,0,EF-0
586580,2015,6,9,2015-06-09,12:25:00,3,SC,45,0,EF-0
573968,2015,6,9,2015-06-09,12:41:00,3,NY,36,0,EF-0
572270,2015,6,10,2015-06-10,09:29:00,3,NM,35,0,EF-0
571275,2015,6,10,2015-06-10,12:34:00,3,FL,12,0,EF-0
588944,2015,6,10,2015-06-10,14:35:00,3,FL,12,0,EF-0
590967,2015,6,10,2015-06-10,19:50:00,3,NY,36,0,EF-0
582382,2015,6,11,2015-06-11,15:00:00,3,MO,29,0,EF-0
577016,2015,6,11,2015-06-11,16:25:00,3,IL,17,0,EF-1
607372,2015,6,11,2015-06-11,19:45:00,3,CO,8,0,EF-0
591688,2015,6,12,2015-06-12,14:18:00,3,TX,48,0,EF-0
579962,2015,6,12,2015-06-12,14:25:00,3,KS,20,0,EF-0
579774,2015,6,12,2015-06-12,17:34:00,3,TX,48,0,EF-0
582970,2015,6,13,2015-06-13,15:50:00,3,NC,37,0,EF-1
589985,2015,6,13,2015-06-13,17:45:00,3,MO,29,0,EF-1
571626,2015,6,14,2015-06-14,11:25:00,3,NE,31,0,EF-0
571324,2015,6,14,2015-06-14,18:42:00,3,KS,20,0,EF-0
571522,2015,6,15,2015-06-15,14:09:00,3,WI,55,0,EF-0
586003,2015,6,15,2015-06-15,16:16:00,3,WY,56,0,EF-0
588485,2015,6,15,2015-06-15,18:32:00,3,IL,17,0,EF-1
571467,2015,6,15,2015-06-15,19:04:00,3,MI,26,0,EF-0
575007,2015,6,16,2015-06-16,14:00:00,3,UT,49,0,EF-0
584114,2015,6,16,2015-06-16,15:03:00,3,WY,56,0,EF-0
573167,2015,6,17,2015-06-17,13:25:00,3,OK,40,0,EF-0
590205,2015,6,17,2015-06-17,16:03:00,3,WI,55,0,EF-0
591524,2015,6,17,2015-06-17,16:20:00,3,TX,48,0,EF-0
590204,2015,6,17,2015-06-17,16:30:00,3,WI,55,0,EF-0
571756,2015,6,17,2015-06-17,17:12:00,3,WV,54,0,EF-1
573822,2015,6,18,2015-06-18,03:09:00,3,LA,22,0,EF-1
573895,2015,6,18,2015-06-18,05:38:00,3,LA,22,0,EF-1
591858,2015,6,18,2015-06-18,17:07:00,3,OH,39,0,EF-1
587597,2015,6,18,2015-06-18,18:53:00,3,VA,51,0,EF-0
587603,2015,6,18,2015-06-18,19:28:00,3,VA,51,0,EF-0
587624,2015,6,18,2015-06-18,19:51:00,3,VA,51,0,EF-0
595693,2015,6,19,2015-06-19,11:30:00,3,IL,17,0,EF-1
578658,2015,6,19,2015-06-19,12:30:00,3,KY,21,0,EF-0
578889,2015,6,19,2015-06-19,13:26:00,3,IL,17,0,EF-0
578506,2015,6,19,2015-06-19,14:13:00,3,IL,17,0,EF-0
575694,2015,6,19,2015-06-19,14:40:00,3,IN,18,0,EF-0
578500,2015,6,19,2015-06-19,14:57:00,3,IL,17,0,EF-1
578890,2015,6,19,2015-06-19,15:45:00,3,IL,17,0,EF-0
578892,2015,6,19,2015-06-19,15:50:00,3,IL,17,0,EF-0
578502,2015,6,19,2015-06-19,15:51:00,3,IL,17,0,EF-1
578497,2015,6,19,2015-06-19,15:53:00,3,IL,17,0,EF-1
578504,2015,6,19,2015-06-19,16:30:00,3,IL,17,0,EF-0
578690,2015,6,19,2015-06-19,17:01:00,3,IL,17,0,EF-0
585387,2015,6,19,2015-06-19,17:45:00,3,MT,30,0,EF-0
590568,2015,6,19,2015-06-19,20:57:00,3,SD,46,0,EF-2
572341,2015,6,20,2015-06-20,12:12:00,3,OH,39,0,EF-0
575143,2015,6,20,2015-06-20,15:10:00,3,ND,38,0,EF-0
588662,2015,6,20,2015-06-20,17:09:00,3,IA,19,0,EF-1
584594,2015,6,20,2015-06-20,17:27:00,3,VA,51,0,EF-0
584593,2015,6,20,2015-06-20,17:39:00,3,MD,24,0,EF-0
590307,2015,6,20,2015-06-20,18:01:00,3,IA,19,0,EF-1
575158,2015,6,20,2015-06-20,18:02:00,3,ND,38,0,EF-0
589194,2015,6,20,2015-06-20,18:12:00,3,VA,51,0,EF-0
590313,2015,6,20,2015-06-20,18:18:00,3,IA,19,0,EF-1
610626,2015,6,20,2015-06-20,18:32:00,3,IA,19,0,EF-1
610626,2015,6,20,2015-06-20,18:32:00,3,IA,19,0,EF-1
590448,2015,6,20,2015-06-20,18:34:00,3,IA,19,0,EF-1
573471,2015,6,21,2015-06-21,16:37:00,3,MT,30,0,EF-0
592040,2015,6,21,2015-06-21,18:50:00,3,SD,46,0,EF-0
592637,2015,6,21,2015-06-21,19:10:00,3,SD,46,0,EF-0
592041,2015,6,21,2015-06-21,19:40:00,3,SD,46,0,EF-0
592638,2015,6,21,2015-06-21,19:56:00,3,SD,46,0,EF-0
592042,2015,6,21,2015-06-21,20:05:00,3,SD,46,0,EF-0
592043,2015,6,21,2015-06-21,20:50:00,3,SD,46,0,EF-0
575189,2015,6,22,2015-06-22,01:26:00,3,MN,27,0,EF-1
574201,2015,6,22,2015-06-22,05:50:00,3,MN,27,0,EF-0
574207,2015,6,22,2015-06-22,07:21:00,3,IA,19,0,EF-1
574208,2015,6,22,2015-06-22,07:50:00,3,WI,55,0,EF-0
587130,2015,6,22,2015-06-22,08:06:00,3,WI,55,0,EF-0
583118,2015,6,22,2015-06-22,12:30:00,3,MI,26,0,EF-1
580230,2015,6,22,2015-06-22,16:05:00,3,IA,19,0,EF-3
580234,2015,6,22,2015-06-22,16:50:00,3,IA,19,0,EF-2
575168,2015,6,22,2015-06-22,17:14:00,3,FL,12,0,EF-0
590470,2015,6,22,2015-06-22,18:08:00,3,KS,20,0,EF-0
590445,2015,6,22,2015-06-22,18:14:00,3,IL,17,0,EF-1
590446,2015,6,22,2015-06-22,18:15:00,3,IL,17,0,EF-2
577066,2015,6,22,2015-06-22,18:16:00,3,IL,17,0,EF-1
590629,2015,6,22,2015-06-22,18:28:00,3,IL,17,0,EF-1
590631,2015,6,22,2015-06-22,18:53:00,3,IL,17,0,EF-2
590633,2015,6,22,2015-06-22,19:19:00,3,IL,17,0,EF-1
590635,2015,6,22,2015-06-22,19:50:00,3,IL,17,0,EF-1
572939,2015,6,22,2015-06-22,20:00:00,3,MI,26,0,EF-2
591534,2015,6,22,2015-06-22,20:07:00,3,MI,26,0,EF-1
590637,2015,6,22,2015-06-22,20:17:00,3,IL,17,0,EF-1
590639,2015,6,22,2015-06-22,20:43:00,3,IL,17,0,EF-0
590644,2015,6,22,2015-06-22,20:45:00,3,IL,17,0,EF-3
590653,2015,6,22,2015-06-22,21:08:00,3,IL,17,0,EF-1
573604,2015,6,22,2015-06-22,21:55:00,3,MI,26,0,EF-0
590657,2015,6,22,2015-06-22,22:46:00,3,IL,17,0,EF-0
573550,2015,6,22,2015-06-22,23:31:00,3,MI,26,0,EF-1
584944,2015,6,23,2015-06-23,11:39:00,3,OH,39,0,EF-0
586402,2015,6,23,2015-06-23,15:35:00,3,MA,25,0,EF-0
586406,2015,6,23,2015-06-23,17:24:00,3,MA,25,0,EF-0
574104,2015,6,24,2015-06-24,16:48:00,3,CO,8,0,EF-1
588446,2015,6,24,2015-06-24,18:37:00,3,ND,38,0,EF-0
586553,2015,6,25,2015-06-25,16:45:00,3,WY,56,0,EF-0
590496,2015,6,25,2015-06-25,16:56:00,3,KS,20,0,EF-0
586476,2015,6,25,2015-06-25,17:23:00,3,NE,31,0,EF-0
574460,2015,6,26,2015-06-26,17:28:00,3,WV,54,0,EF-0
590305,2015,6,27,2015-06-27,13:35:00,3,VA,51,0,EF-0
583154,2015,6,27,2015-06-27,14:28:00,3,MD,24,0,EF-1
583156,2015,6,27,2015-06-27,14:32:00,3,MD,24,0,EF-1
575196,2015,6,27,2015-06-27,14:55:00,3,ND,38,0,EF-0
575199,2015,6,27,2015-06-27,15:02:00,3,ND,38,0,EF-1
587284,2015,6,27,2015-06-27,15:06:00,3,PA,42,0,EF-0
575200,2015,6,27,2015-06-27,15:09:00,3,ND,38,0,EF-1
575208,2015,6,27,2015-06-27,15:17:00,3,ND,38,0,EF-0
575212,2015,6,27,2015-06-27,15:24:00,3,ND,38,0,EF-0
575213,2015,6,27,2015-06-27,15:28:00,3,ND,38,0,EF-0
591656,2015,6,27,2015-06-27,15:30:00,3,NC,37,0,EF-0
576140,2015,6,27,2015-06-27,15:36:00,3,ND,38,0,EF-1
583121,2015,6,27,2015-06-27,15:46:00,3,NC,37,0,EF-1
575228,2015,6,27,2015-06-27,15:55:00,3,ND,38,0,EF-1
575230,2015,6,27,2015-06-27,16:13:00,3,ND,38,0,EF-0
575231,2015,6,27,2015-06-27,16:18:00,3,ND,38,0,EF-0
575233,2015,6,27,2015-06-27,16:24:00,3,ND,38,0,EF-0
575240,2015,6,27,2015-06-27,16:38:00,3,ND,38,0,EF-0
575250,2015,6,27,2015-06-27,16:48:00,3,ND,38,0,EF-1
575254,2015,6,27,2015-06-27,17:02:00,3,ND,38,0,EF-2
575260,2015,6,27,2015-06-27,17:13:00,3,ND,38,0,EF-1
591654,2015,6,27,2015-06-27,18:23:00,3,NC,37,0,EF-1
591655,2015,6,27,2015-06-27,18:45:00,3,NC,37,0,EF-1
575278,2015,6,27,2015-06-27,19:05:00,3,MN,27,0,EF-0
583714,2015,6,27,2015-06-27,19:14:00,3,SD,46,0,EF-0
576150,2015,6,27,2015-06-27,19:22:00,3,ND,38,0,EF-1
576151,2015,6,27,2015-06-27,19:44:00,3,ND,38,0,EF-1
575271,2015,6,27,2015-06-27,19:59:00,3,ND,38,0,EF-0
589079,2015,6,28,2015-06-28,15:49:00,3,IA,19,0,EF-0
597913,2015,6,28,2015-06-28,16:46:00,3,MO,29,0,EF-0
597914,2015,6,28,2015-06-28,17:23:00,3,MO,29,0,EF-1
598034,2015,6,28,2015-06-28,17:34:00,3,MO,29,0,EF-0
598035,2015,6,28,2015-06-28,19:04:00,3,MO,29,0,EF-2
590511,2015,6,29,2015-06-29,17:00:00,3,KS,20,0,EF-0
586314,2015,6,30,2015-06-30,12:11:00,3,PA,42,0,EF-1
580044,2015,6,30,2015-06-30,16:59:00,3,MT,30,0,EF-1
580044,2015,6,30,2015-06-30,16:59:00,3,MT,30,0,EF-1
580044,2015,6,30,2015-06-30,17:10:00,3,ND,38,0,EF-1
575384,2015,6,30,2015-06-30,18:03:00,3,PA,42,0,EF-1
591919,2015,6,30,2015-06-30,19:24:00,3,ND,38,0,EF-1
591919,2015,6,30,2015-06-30,19:24:00,3,ND,38,0,EF-1
591919,2015,6,30,2015-06-30,19:30:00,3,SD,46,0,EF-0
583519,2015,7,1,2015-07-01,14:00:00,3,KY,21,0,EF-0
593821,2015,7,1,2015-07-01,17:51:00,3,MO,29,0,EF-1
593822,2015,7,1,2015-07-01,18:04:00,3,MO,29,0,EF-0
593823,2015,7,1,2015-07-01,19:01:00,3,MO,29,0,EF-0
575541,2015,7,1,2015-07-01,20:56:00,3,MO,29,0,EF-1
579621,2015,7,1,2015-07-01,21:55:00,3,MO,29,0,EF-0
577451,2015,7,2,2015-07-02,16:15:00,3,TN,47,0,EF-0
594241,2015,7,2,2015-07-02,16:22:00,3,TN,47,0,EF-0
594249,2015,7,2,2015-07-02,17:44:00,3,TN,47,0,EF-0
594255,2015,7,2,2015-07-02,18:20:00,3,TN,47,0,EF-0
594271,2015,7,2,2015-07-02,18:36:00,3,TN,47,0,EF-0
586740,2015,7,5,2015-07-05,14:26:00,3,KY,21,0,EF-0
594231,2015,7,5,2015-07-05,23:19:00,3,SD,46,0,EF-0
577094,2015,7,6,2015-07-06,15:38:00,3,WI,55,0,EF-1
577097,2015,7,6,2015-07-06,16:03:00,3,WI,55,0,EF-0
595715,2015,7,6,2015-07-06,16:04:00,3,MO,29,0,EF-0
576616,2015,7,6,2015-07-06,16:12:00,3,KS,20,0,EF-1
594371,2015,7,6,2015-07-06,16:30:00,3,KS,20,0,EF-0
577101,2015,7,6,2015-07-06,16:56:00,3,WI,55,0,EF-0
584082,2015,7,7,2015-07-07,15:29:00,3,KY,21,0,EF-0
596393,2015,7,7,2015-07-07,15:30:00,3,WY,56,0,EF-0
584500,2015,7,7,2015-07-07,16:42:00,3,OK,40,0,EF-1
577733,2015,7,7,2015-07-07,17:15:00,3,NM,35,0,EF-0
599361,2015,7,8,2015-07-08,17:43:00,3,MO,29,0,EF-0
599362,2015,7,8,2015-07-08,18:06:00,3,MO,29,0,EF-0
586764,2015,7,8,2015-07-08,19:35:00,3,MO,29,0,EF-1
586764,2015,7,8,2015-07-08,19:35:00,3,MO,29,0,EF-1
586764,2015,7,8,2015-07-08,19:44:00,3,IL,17,0,EF-1
593507,2015,7,8,2015-07-08,22:05:00,3,CA,6,0,EF-0
579625,2015,7,9,2015-07-09,14:00:00,3,MO,29,0,EF-0
579626,2015,7,9,2015-07-09,14:05:00,3,MO,29,0,EF-0
577813,2015,7,9,2015-07-09,14:40:00,3,PA,42,0,EF-1
577809,2015,7,9,2015-07-09,14:55:00,3,PA,42,0,EF-0
584506,2015,7,9,2015-07-09,15:32:00,3,CO,8,0,EF-1
584501,2015,7,9,2015-07-09,16:08:00,3,OK,40,0,EF-1
584502,2015,7,9,2015-07-09,16:18:00,3,OK,40,0,EF-1
592903,2015,7,9,2015-07-09,16:40:00,3,PA,42,0,EF-1
584503,2015,7,9,2015-07-09,16:55:00,3,AR,5,0,EF-1
592905,2015,7,9,2015-07-09,17:50:00,3,DE,10,0,EF-0
587036,2015,7,10,2015-07-10,08:35:00,3,KY,21,0,EF-0
597074,2015,7,10,2015-07-10,08:38:00,3,KY,21,0,EF-0
587037,2015,7,10,2015-07-10,08:53:00,3,KY,21,0,EF-0
595781,2015,7,11,2015-07-11,13:40:00,3,ID,16,0,EF-0
584608,2015,7,11,2015-07-11,20:25:00,3,IL,17,0,EF-0
584604,2015,7,11,2015-07-11,21:24:00,3,ND,38,0,EF-0
597335,2015,7,12,2015-07-12,01:38:00,3,IN,18,0,EF-0
595611,2015,7,12,2015-07-12,15:07:00,3,ND,38,0,EF-0
595615,2015,7,12,2015-07-12,15:35:00,3,ND,38,0,EF-0
595620,2015,7,12,2015-07-12,15:59:00,3,MN,27,0,EF-0
580171,2015,7,12,2015-07-12,16:07:00,3,MN,27,0,EF-0
580173,2015,7,12,2015-07-12,16:14:00,3,MN,27,0,EF-0
580174,2015,7,12,2015-07-12,16:31:00,3,MN,27,0,EF-0
595621,2015,7,12,2015-07-12,16:44:00,3,MN,27,0,EF-0
580176,2015,7,12,2015-07-12,16:48:00,3,MN,27,0,EF-1
595624,2015,7,12,2015-07-12,17:00:00,3,MN,27,0,EF-1
595625,2015,7,12,2015-07-12,17:21:00,3,MN,27,0,EF-1
595628,2015,7,12,2015-07-12,17:38:00,3,MN,27,0,EF-2
587027,2015,7,13,2015-07-13,16:20:00,3,KY,21,0,EF-1
587029,2015,7,13,2015-07-13,16:58:00,3,KY,21,0,EF-0
587028,2015,7,13,2015-07-13,17:13:00,3,KY,21,0,EF-0
587028,2015,7,13,2015-07-13,17:13:00,3,KY,21,0,EF-0
580924,2015,7,13,2015-07-13,17:33:00,3,WI,55,0,EF-0
580031,2015,7,13,2015-07-13,17:34:00,3,KS,20,0,EF-3
587028,2015,7,13,2015-07-13,18:18:00,3,TN,47,0,EF-0
597306,2015,7,13,2015-07-13,18:59:00,3,IN,18,0,EF-0
597338,2015,7,13,2015-07-13,19:15:00,3,IN,18,0,EF-0
597339,2015,7,13,2015-07-13,19:25:00,3,IN,18,0,EF-1
597340,2015,7,13,2015-07-13,19:27:00,3,IN,18,0,EF-1
587753,2015,7,13,2015-07-13,23:15:00,3,MI,26,0,EF-0
595840,2015,7,14,2015-07-14,12:46:00,3,TN,47,0,EF-1
595893,2015,7,14,2015-07-14,13:49:00,3,TN,47,0,EF-1
596232,2015,7,14,2015-07-14,14:55:00,3,TN,47,0,EF-1
584493,2015,7,14,2015-07-14,15:38:00,3,KY,21,0,EF-1
593974,2015,7,14,2015-07-14,17:00:00,3,AL,1,0,EF-1
593967,2015,7,14,2015-07-14,17:14:00,3,AL,1,0,EF-1
593975,2015,7,14,2015-07-14,17:18:00,3,AL,1,0,EF-0
593977,2015,7,14,2015-07-14,17:35:00,3,AL,1,0,EF-0
593971,2015,7,14,2015-07-14,17:48:00,3,AL,1,0,EF-0
593972,2015,7,14,2015-07-14,17:59:00,3,AL,1,0,EF-1
597093,2015,7,16,2015-07-16,16:14:00,3,IA,19,0,EF-0
597117,2015,7,16,2015-07-16,17:09:00,3,IL,17,0,EF-1
597132,2015,7,16,2015-07-16,17:49:00,3,IL,17,0,EF-1
597150,2015,7,16,2015-07-16,18:00:00,3,IL,17,0,EF-1
597146,2015,7,16,2015-07-16,18:09:00,3,IL,17,0,EF-2
597164,2015,7,16,2015-07-16,18:13:00,3,IL,17,0,EF-2
580043,2015,7,16,2015-07-16,19:34:00,3,IA,19,0,EF-0
597152,2015,7,16,2015-07-16,19:48:00,3,IL,17,0,EF-0
593136,2015,7,16,2015-07-16,22:39:00,3,IL,17,0,EF-2
597336,2015,7,17,2015-07-17,14:33:00,3,IN,18,0,EF-1
597337,2015,7,17,2015-07-17,14:38:00,3,IN,18,0,EF-1
595700,2015,7,17,2015-07-17,18:10:00,3,SD,46,0,EF-0
595699,2015,7,17,2015-07-17,18:47:00,3,SD,46,0,EF-0
581263,2015,7,17,2015-07-17,22:56:00,3,MN,27,0,EF-1
581262,2015,7,18,2015-07-18,00:00:00,3,MN,27,0,EF-0
581577,2015,7,18,2015-07-18,00:52:00,3,WI,55,0,EF-1
580925,2015,7,18,2015-07-18,01:02:00,3,MN,27,0,EF-0
596206,2015,7,18,2015-07-18,13:19:00,3,IL,17,0,EF-0
596207,2015,7,18,2015-07-18,13:38:00,3,IL,17,0,EF-0
595835,2015,7,18,2015-07-18,13:40:00,3,WI,55,0,EF-1
582518,2015,7,19,2015-07-19,18:00:00,3,CA,6,0,EF-0
583622,2015,7,20,2015-07-20,19:45:00,3,CA,6,0,EF-0
595769,2015,7,21,2015-07-21,14:05:00,3,CO,8,0,EF-1
587621,2015,7,23,2015-07-23,15:47:00,3,NE,31,0,EF-0
594345,2015,7,23,2015-07-23,19:30:00,3,SD,46,0,EF-1
594481,2015,7,23,2015-07-23,21:07:00,3,SD,46,0,EF-0
594483,2015,7,23,2015-07-23,21:25:00,3,SD,46,0,EF-0
584623,2015,7,23,2015-07-23,21:36:00,3,ND,38,0,EF-1
594484,2015,7,23,2015-07-23,21:49:00,3,SD,46,0,EF-0
595637,2015,7,23,2015-07-23,22:51:00,3,ND,38,0,EF-1
584651,2015,7,23,2015-07-23,23:46:00,3,MN,27,0,EF-1
581266,2015,7,24,2015-07-24,17:40:00,3,MN,27,0,EF-0
596963,2015,7,25,2015-07-25,15:44:00,3,SD,46,0,EF-0
596965,2015,7,25,2015-07-25,16:05:00,3,SD,46,0,EF-0
595717,2015,7,26,2015-07-26,14:25:00,3,ND,38,0,EF-0
596242,2015,7,26,2015-07-26,14:40:00,3,NM,35,0,EF-0
587671,2015,7,26,2015-07-26,17:37:00,3,NE,31,0,EF-0
587672,2015,7,26,2015-07-26,19:05:00,3,NE,31,0,EF-0
597400,2015,7,30,2015-07-30,15:53:00,3,NH,33,0,EF-0
593852,2015,7,31,2015-07-31,17:30:00,3,AZ,4,0,EF-0
587722,2015,8,2,2015-08-02,14:25:00,3,NE,31,0,EF-0
587723,2015,8,2,2015-08-02,14:35:00,3,NE,31,0,EF-0
598015,2015,8,2,2015-08-02,16:39:00,3,MI,26,0,EF-1
585517,2015,8,2,2015-08-02,17:21:00,3,IA,19,0,EF-1
599437,2015,8,2,2015-08-02,19:38:00,3,IL,17,0,EF-1
594038,2015,8,3,2015-08-03,13:56:00,3,FL,12,0,EF-0
594035,2015,8,3,2015-08-03,14:05:00,3,FL,12,0,EF-0
599207,2015,8,4,2015-08-04,18:20:00,3,VA,51,0,EF-0
591515,2015,8,6,2015-08-06,15:05:00,3,MN,27,0,EF-0
591516,2015,8,6,2015-08-06,15:09:00,3,MN,27,0,EF-0
591517,2015,8,6,2015-08-06,15:59:00,3,MN,27,0,EF-0
591519,2015,8,6,2015-08-06,16:03:00,3,MN,27,0,EF-0
603686,2015,8,6,2015-08-06,16:21:00,3,MN,27,0,EF-1
591518,2015,8,6,2015-08-06,17:07:00,3,MN,27,0,EF-0
597653,2015,8,6,2015-08-06,17:33:00,3,SD,46,0,EF-0
597656,2015,8,6,2015-08-06,18:00:00,3,SD,46,0,EF-0
598364,2015,8,6,2015-08-06,19:40:00,3,AL,1,0,EF-0
599391,2015,8,6,2015-08-06,21:15:00,3,CA,6,0,EF-1
598365,2015,8,6,2015-08-06,21:35:00,3,AL,1,0,EF-1
600244,2015,8,8,2015-08-08,13:18:00,3,FL,12,0,EF-0
600030,2015,8,8,2015-08-08,14:50:00,3,SD,46,0,EF-1
600219,2015,8,8,2015-08-08,16:15:00,3,KS,20,0,EF-0
587914,2015,8,8,2015-08-08,19:55:00,3,NE,31,0,EF-1
597703,2015,8,9,2015-08-09,14:35:00,3,SD,46,0,EF-0
599190,2015,8,10,2015-08-10,13:12:00,3,WI,55,0,EF-0
591187,2015,8,10,2015-08-10,19:45:00,3,PA,42,0,EF-0
598935,2015,8,13,2015-08-13,15:40:00,3,FL,12,0,EF-0
593117,2015,8,16,2015-08-16,15:59:00,3,CO,8,0,EF-0
593120,2015,8,17,2015-08-17,15:12:00,3,CO,8,0,EF-0
588360,2015,8,17,2015-08-17,15:14:00,3,MS,28,0,EF-0
593121,2015,8,17,2015-08-17,16:34:00,3,CO,8,0,EF-0
595988,2015,8,17,2015-08-17,17:55:00,3,CO,8,0,EF-1
595996,2015,8,17,2015-08-17,19:00:00,3,CO,8,0,EF-1
598591,2015,8,18,2015-08-18,14:13:00,3,IA,19,0,EF-0
598191,2015,8,18,2015-08-18,15:32:00,3,IL,17,0,EF-0
598192,2015,8,18,2015-08-18,16:05:00,3,IL,17,0,EF-0
598611,2015,8,18,2015-08-18,17:09:00,3,IL,17,0,EF-0
598209,2015,8,18,2015-08-18,18:55:00,3,IL,17,0,EF-0
598223,2015,8,18,2015-08-18,19:06:00,3,IL,17,0,EF-0
588674,2015,8,18,2015-08-18,19:56:00,3,WI,55,0,EF-1
588680,2015,8,18,2015-08-18,20:25:00,3,WI,55,0,EF-1
588687,2015,8,18,2015-08-18,20:50:00,3,WI,55,0,EF-0
588910,2015,8,20,2015-08-20,16:05:00,3,PA,42,0,EF-1
593581,2015,8,28,2015-08-28,17:40:00,3,KS,20,0,EF-0
599896,2015,8,29,2015-08-29,15:38:00,3,AZ,4,0,EF-0
602890,2015,9,8,2015-09-08,13:47:00,3,MI,26,0,EF-1
601330,2015,9,10,2015-09-10,15:45:00,3,IL,17,0,EF-0
593726,2015,9,10,2015-09-10,19:16:00,3,KS,20,0,EF-1
599090,2015,9,12,2015-09-12,11:30:00,3,FL,12,0,EF-0
596509,2015,9,16,2015-09-16,16:34:00,3,FL,12,0,EF-0
602745,2015,9,18,2015-09-18,15:44:00,3,IL,17,0,EF-1
602156,2015,9,18,2015-09-18,18:09:00,3,KS,20,0,EF-1
602157,2015,9,18,2015-09-18,18:57:00,3,MO,29,0,EF-1
602158,2015,9,18,2015-09-18,19:32:00,3,MO,29,0,EF-0
602377,2015,9,22,2015-09-22,16:40:00,3,AZ,4,0,EF-0
601990,2015,9,23,2015-09-23,16:44:00,3,NE,31,0,EF-0
602300,2015,9,24,2015-09-24,22:42:00,3,SC,45,0,EF-2
601869,2015,9,26,2015-09-26,14:15:00,3,TX,48,0,EF-0
601870,2015,9,26,2015-09-26,14:48:00,3,TX,48,0,EF-0
598567,2015,9,29,2015-09-29,08:00:00,3,FL,12,0,EF-0
599512,2015,9,29,2015-09-29,20:02:00,3,MD,24,0,EF-0
597478,2015,9,29,2015-09-29,22:40:00,3,PA,42,0,EF-1
598280,2015,10,1,2015-10-01,07:49:00,3,FL,12,0,EF-0
600063,2015,10,6,2015-10-06,13:34:00,3,AZ,4,0,EF-0
605128,2015,10,7,2015-10-07,12:25:00,3,NM,35,0,EF-0
605186,2015,10,17,2015-10-17,15:40:00,3,CA,6,0,EF-0
603399,2015,10,20,2015-10-20,14:00:00,3,AZ,4,0,EF-0
604077,2015,10,23,2015-10-23,15:10:00,3,IA,19,0,EF-0
604078,2015,10,23,2015-10-23,16:38:00,3,IA,19,0,EF-0
604080,2015,10,23,2015-10-23,16:49:00,3,IA,19,0,EF-0
604081,2015,10,23,2015-10-23,17:01:00,3,IA,19,0,EF-0
604082,2015,10,23,2015-10-23,17:21:00,3,IA,19,0,EF-0
604084,2015,10,23,2015-10-23,17:39:00,3,IA,19,0,EF-0
610099,2015,10,23,2015-10-23,18:18:00,3,IA,19,0,EF-0
604941,2015,10,24,2015-10-24,08:14:00,3,TX,48,0,EF-0
601568,2015,10,25,2015-10-25,09:25:00,3,LA,22,0,EF-0
601569,2015,10,25,2015-10-25,15:50:00,3,LA,22,0,EF-0
605486,2015,10,30,2015-10-30,03:00:00,3,TX,48,0,EF-0
605487,2015,10,30,2015-10-30,05:02:00,3,TX,48,0,EF-2
605630,2015,10,30,2015-10-30,05:36:00,3,TX,48,0,EF-1
605631,2015,10,30,2015-10-30,05:50:00,3,TX,48,0,EF-0
605508,2015,10,30,2015-10-30,06:11:00,3,TX,48,0,EF-2
605509,2015,10,30,2015-10-30,06:28:00,3,TX,48,0,EF-1
602176,2015,10,31,2015-10-31,02:32:00,3,TX,48,0,EF-1
602177,2015,10,31,2015-10-31,03:04:00,3,TX,48,0,EF-0
602178,2015,10,31,2015-10-31,03:19:00,3,TX,48,0,EF-0
602179,2015,10,31,2015-10-31,03:23:00,3,TX,48,0,EF-0
602183,2015,10,31,2015-10-31,04:21:00,3,TX,48,0,EF-1
602182,2015,10,31,2015-10-31,04:21:00,3,TX,48,0,EF-1
602180,2015,10,31,2015-10-31,04:22:00,3,TX,48,0,EF-0
609209,2015,10,31,2015-10-31,04:28:00,3,TX,48,0,EF-2
602184,2015,10,31,2015-10-31,04:30:00,3,TX,48,0,EF-0
602185,2015,10,31,2015-10-31,04:47:00,3,TX,48,0,EF-2
605308,2015,10,31,2015-10-31,05:41:00,3,LA,22,0,EF-1
602186,2015,10,31,2015-10-31,05:59:00,3,TX,48,0,EF-0
605316,2015,10,31,2015-10-31,09:24:00,3,LA,22,0,EF-1
601577,2015,10,31,2015-10-31,12:22:00,3,LA,22,0,EF-1
601199,2015,10,31,2015-10-31,14:27:00,3,MS,28,0,EF-1
601567,2015,10,31,2015-10-31,14:46:00,3,MS,28,0,EF-0
601578,2015,10,31,2015-10-31,15:06:00,3,LA,22,0,EF-0
601200,2015,10,31,2015-10-31,15:24:00,3,MS,28,0,EF-0
601580,2015,10,31,2015-10-31,15:42:00,3,MS,28,0,EF-1
601733,2015,11,1,2015-11-01,14:45:00,3,GA,13,0,EF-0
601734,2015,11,1,2015-11-01,15:43:00,3,GA,13,0,EF-0
